column,entity,text
organization_code,U10_B00_41,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Maryland Environmental Service is an independent State agency that provides technical services to clients for engineering, design, financing, construction and project management, and operations of environmental facilities. These technical services support water supply, wastewater treatment, solid waste management and energy production to State agencies, counties, municipal corporations, and private entities."
organization_code,V00_D01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program provides leadership, direction, and coordination toward the achievement of a balanced and restorative juvenile justice system, establishing policy, initiating legislation, allocating and deploying resources, ensuring accountability at every level and delegating authority to the lowest appropriate level of the organization."
organization_code,V00_D02_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This division provides on-going financial advice and strategic recommendations, research, evaluation, policy and program development, training, quality improvement, program monitoring, procurement, facility maintenance, human resource management, information technology, investigations, youth advocacy and gang intervention programs to assist the Operations Division in carrying out the Department's mission, goals, and objectives. This division includes the following offices: Resource Management and Planning, Quality Assurance and Accountability, and the Inspector General."
organization_code,V00_E01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>Residential and Community Operations provides community and residential services to all youth served by the Department. The Division also provides health, behavioral health, and educational services in all DJS operated residential facilities, placement services, Community Detention/Electronic Monitoring (CD/EM), and victim services. The Division promotes the continuity of integrated case management throughout the continuum of programs, services, care and custody, based on a youthÃÂs level of risk and need. The facilities and programs administered by this unit provide a wide range of services that include screening, counseling, education, vocational enhancement, health services and recreational activities. Residential Operations also provides secure t"
organization_code,V00_G01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Baltimore Region supervises residential facilities and the programs for youth detained or committed by the court and placed at the Baltimore City Juvenile Justice Center (BCJJC). The Baltimore Region promotes the continuity of integrated case management throughout the continuum of programs, services, care and custody, based on a youthÃÂs level of risk and need. The facilities and programs administered by this region provide a wide range of services that include screening, counseling, education, vocational enhancement, health services and recreational activities. The Baltimore Region also provides secure transports of youth between facilities and court."
organization_code,V00_G01_03,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>"
organization_code,V00_H01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Central Region supervises residential facilities and the programs for youth detained or committed by the court and placed at the Charles H. Hickey Jr. School. The Central Region promotes the continuity of integrated case management throughout the continuum of programs, services, care and custody, based on a youthÃÂs level of risk and need. The facility and programs administered by this region provide a wide range of services that include screening, counseling, education, vocational enhancement, health services and recreational activities. The Central Region also provides secure transports of youth between facilities and court. "
organization_code,V00_H01_03,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>"
organization_code,V00_I01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Western Region supervises residential facilities and the programs for youth detained or committed by the court and placed at the Victor Cullen Academy (VCA), one of four Youth Centers, or the Western Maryland ChildrenÃÂs Center (WMDCC). The Western Region promotes the continuity of integrated case management throughout the continuum of programs, services, care and custody, based on a youthÃÂs level of risk and need. The facilities and programs administered by this region provide a wide range of services that include screening, counseling, education, vocational enhancement, health services and recreational activities. The Western Region also provides secure transports of youth between facilities and court. "
organization_code,V00_J01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Eastern Region supervises residential facilities and the programs for youth detained or committed by the court and placed at the J. DeWeese Carter Center and the Lower Eastern Shore ChildrenÃÂs Center (LESCC). The Eastern Region promotes the continuity of integrated case management throughout the continuum of programs, services, care and custody, based on a youthÃÂs level of risk and need. The facilities and programs administered by this region provide a wide range of services that include screening, counseling, education, vocational enhancement, health services and recreational activities. The Eastern Region also provides secure transports of youth between facilities and court. "
organization_code,V00_K01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Southern Region supervises residential facilities and the programs for youth detained or committed by the court and placed at the Thomas J. S. Waxter ChildrenÃÂs Center. The Southern Region promotes the continuity of integrated case management throughout the continuum of programs, services, care and custody, based on a youthÃÂs level of risk and need. The facility and programs administered by this region provide a wide range of services that include screening, counseling, education, vocational enhancement, health services and recreational activities. The Southern Region also provides secure transports of youth between facilities and court."
organization_code,V00_L01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Metro Region supervises residential facilities and the programs for youth detained or committed by the court and placed at the Cheltenham Youth Facility and the Alfred D. Noyes ChildrenÃÂs Center. The Metro Region promotes the continuity of integrated case management throughout the continuum of programs, services, care and custody, based on a youthÃÂs level of risk and need. The facilities and programs administered by this region provide a wide range of services that include screening, counseling, education, vocational enhancement, health services and recreational activities. The Metro Region also provides secure transports of youth between facilities and court."
organization_code,W00_A01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Office of the Superintendent establishes policy and provides the overall direction for the Department. The commanders/directors of the divisions and sections that report directly to, and perform functions as designated by, the Superintendent are as follows: Executive Protection Section, Fair Practices Section, Internal Affairs Section, Labor Relations, Legal Counsel Section, Legislative Security Section, Office of Media Communications and Marketing, and the Office of Strategic Planning. "
organization_code,W00_A01_02,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Field Operations Bureau is comprised of 22 barracks within six geographical troop areas. The Bureau protects the life and property of all individuals and organizations within Maryland by preventing, detecting and deterring crime. This is in keeping with the DepartmentÃÂs goal to provide support to allied law enforcement agencies and communities."
organization_code,W00_A01_03,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Criminal Investigation Bureau is responsible for directing the investigative, intelligence, analytical and scientific resources of the Department to reduce crime and safe-guard the citizens and the infrastructure of the state from terrorist attack. The Criminal Investigation Bureau is committed to combining the development of accurate and timely intelligence to reduce crime and minimize the threat of terrorist attack. The components of the Criminal Investigation Bureau are: (1) Northern Command Criminal Enforcement Command, (2) Southern Command Criminal Enforcement Division; and the Forensic Sciences Division. "
organization_code,W00_A01_04,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Support Services Bureau Headquarters Staff provides direction for three distinct administrative support commands: the Personnel Command includes the Office of the Department Prosecutor, Human Resources Division, Office of Promotional Testing, and the Education and Training Division; the Technology Information Management Command includes the Electronic Systems, Central Records, Licensing, Administrative Operations, Police Communications Support, and Information Technology Divisions; and the Logistics Command includes the Facilities Management, Motor Vehicle, and Quartermaster Divisions. These commands sustain the rest of the Department by handling a host of administrative and equipment functions necessary to support crime reduction, homeland def"
organization_code,W00_A01_08,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Vehicle Theft Prevention Council assists in the prevention and deterrence of vehicle theft and related crimes, including vandalism and theft of property from vehicles. The Council develops statewide strategies and makes grants to support community-based law enforcement, prevention and education, juvenile and prosecution programs."
organization_code,W00_A01_12,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program reflects Major Information Technology Projects for Maryland State Police."
organization_code,W00_A02_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Office of the State Fire Marshal (OSFM) is charged with the responsibility of safeguarding life and property from hazards of fire and explosion. The Agency evaluates buildings and occupancies to ensure compliance with the State Fire Prevention Code and associated regulations and appropriate statutes. The OSFM also investigates the cause of fires and explosions and where identified as intentional, initiates the criminal investigation and arrests the perpetrators for such acts."
organization_code,X00_A00_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>Debt service payments on the State's general obligation bonds are paid from the Annuity Bond Fund. The revenue sources for the Fund include the State property tax, premium from bond sales, and repayments from certain State agencies, subdivisions, and private organizations. General funds may be appropriated directly to the Annuity Bond Fund to make up the difference between the debt service payments and funds available from property taxes and other sources. Federal funds from interest subsidies for certain bonds may also be appropriated directly to the Fund. Prior to FY 2004, general funds for the debt service on bonds sold for public school construction were funded in the Maryland State Department of Education and transferred to this program as reimb"
organization_code,Y01_A01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Revenue Stabilization Account, also known as the Rainy Day Fund, was established to retain revenue for future needs and reduce the need for future tax increases by moderating revenue growth. Appropriations are required when the unappropriated general fund surplus of the second preceding fiscal year exceeds $10 million. Appropriations are also required in years when the account balance is less than 7.5% of general fund revenue as stated in the annual report of the Board of Revenue Estimates submitted to the Governor. If the account balance is at least 3% but less than 7.5% of general fund revenue, an appropriation is required of $50 million or whatever lesser amount is necessary to bring the balance to 7.5% of estimated general fund revenue. If th"
organization_code,Y01_A02_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Dedicated Purpose Account was established to (1) retain appropriations for major, multi-year expenditures where the magnitude and timing of cash needs are uncertain and (2) meet expenditure requirements. Certain Restrictions may apply on the use of the funds and the manner in which funds may be transferred from the Account. "
organization_code,Y01_A03_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Economic Development Opportunities Program Account, also known as the Sunny Day Fund, was established to provide conditional, multi-year loans and investments to take advantage of extraordinary economic development opportunities, inclusive of situations that create or retain substantial numbers of jobs or where considerable private investment will be leveraged."
organization_code,Y01_A04_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Catastrophic Event Fund was established to enable the State to respond quickly to a natural disaster or catastrophe not contemplated within existing State appropriations."
agency_name,Baltimore City Community College,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Baltimore-City-Community-College-MFR.pdf"" target=""_blank"""">Baltimore City Community College Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Board of Public Works,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Board-of-Public-Works-MFR.pdf"" target=""_blank"">Board of Public Works Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Canal Place Preservation and Development Authority,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Canal-Place-Pres-and-Dev-Auth-MFR.pdf"" target=""_blank"">Canal Place Preservation and Development Authority Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Comptroller of Maryland,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Comptroller-of-Maryland-MFR.pdf"" target=""_blank"">Comptroller of Maryland Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of Aging,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Department-of-Aging-MFR.pdf"" target=""_blank"" target=""_blank"">Department of Aging Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of Agriculture,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Department-of-Agriculture-MFR.pdf"" target=""_blank"">Department of Agriculture Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of Budget and Management,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Department-of-Budget-and-Management-MFR.pdf"" target=""_blank"">Department of Budget and Management Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of Commerce,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Department-of-Commerce-MFR.pdf"" target=""_blank"">Department of Commerce Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of Disabilities,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Department-of-Disabilities-MFR.pdf"" target=""_blank"">Department of Disabilities Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of General Services,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Department-of-General-Services-MFR.pdf"" target=""_blank"">Department of General Services Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of Housing and Community Development,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Dept-of-Housing-and-Comm-Dev-MFR.pdf"" target=""_blank"">Department of Housing and Community Development Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of Human Services,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Department-of-Human-Services-MFR.pdf"" target=""_blank"">Department of Human Services Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of Information Technology,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Department-of-Info-Technology-MFR.pdf"" target=""_blank"">Department of Information Technology Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of Juvenile Services,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Department-of-Juvenile-Services-MFR.pdf"" target=""_blank"">Department of Juvenile Services Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,"Department of Labor, Licensing, and Regulation","<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Department-of-Labor-MFR.pdf"" target=""_blank"">Department of Labor, Licensing, and Regulation Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of Natural Resources,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Department-of-Natural-Resources-MFR.pdf"" target=""_blank"">Department of Natural Resources Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of Planning,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Department-of-Planning-MFR.pdf"" target=""_blank"">Department of Planning Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of Public Safety and Correctional Services,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Dept-of-Public-Safety-and-Corr-Services-MFR.pdf"" target=""_blank"">Department of Public Safety and Correctional Services Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of State Police,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-State-Police-MFR.pdf"" target=""_blank"">Department of State Police Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of the Environment,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Department-of-the-Environment-MFR.pdf"" target=""_blank"">Department of the Environment Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of Transportation,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Dept-of-Transportation-MFR.pdf"" target=""_blank"">Department of Transportation Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Department of Veterans Affairs,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Department-of-Veterans-Affairs-MFR.pdf"" target=""_blank"">Department of Veterans Affairs Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Historic St. Mary's City Commission,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Historic-St-Marys-City-Commission-MFR.pdf"" target=""_blank"">Historic St. Mary's City Commission Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Interagency Commission On School Construction,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Interagency-Commission-on-School-Construction-MFR.pdf"" target=""_blank"">Interagency Commission On School Construction Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>"
agency_name,,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>"
agency_name,,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>"
agency_name,,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>"
agency_name,,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>"
agency_name,Maryland 529,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-529-MFR.pdf"" target=""_blank"">Maryland 529 Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>"
agency_name,Maryland Commission On Civil Rights,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Commission-on-Civil-Rights-MFR.pdf"" target=""_blank"">Maryland Commission On Civil Rights Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>"
agency_name,,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>"
agency_name,Maryland Environmental Service,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Environmental-Service-MFR.pdf"" target=""_blank"">Maryland Environmental Service Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Maryland Food Center Authority,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Food-Center-Authority-MFR.pdf"" target=""_blank"">Maryland Food Center Authority Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Maryland Health Benefit Exchange,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Health-Benefit-Exchange-MFR.pdf"" target=""_blank"">Maryland Health Benefit Exchange Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Maryland Higher Education Commission,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Higher-Education-Commission-MFR.pdf"" target=""_blank"">Maryland Higher Education Commission Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
